binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,random label num 3,target,random label num 12,semi_constant_2,uniform corr 2,corr_feature_class,constant_1,semi_constant_1,pd qcut2,correlated w target 2,informative_2,outliers 1,duplicate_2,random choice 7,random choice 2,duplicate_1,pd qcut1,outliers 2,pd qcut3,constant_2,correlated w target 1,informative_1,uniform corr 1,multicollinearity 4,multicollinearity 2,multicollinearity 3,multicollinearity 1,random choice 4,class,scaling_combined
binary_1,Mariah,,1991-01-20,+1-772-468-9816,,513 Perez Cliffs Suite 445,New James,UT,86536.0,,-1.485838431178767,,q_const_0,0.0404061355539072,-1.8079024221296904,constant_value,q_const_0,Q2,-6.092060371870207,-0.9613896346388332,,-0.9613896346388332,,Rand Choice 2,-1.1871319279200088,Low,,G3,constant_value,-3.1598643051629436,-1.1871319279200088,,1.988107213917794,0.1218657185722954,1.6491631296308071,,,0,
binary_2,Herbert,Terrell,,917-692-5141,bradleyberry@example.net,304 Ricky Camp,West Ryan,,69390.0,label num lo 3,-2.094210441226708,,q_const_0,0.3503564272047603,-1.118385766969256,constant_value,q_const_0,Q2,-0.4214606254927031,-0.946258381368779,0.8072971341236257,-0.946258381368779,Wednesday,Rand Choice 2,0.9815184317762554,Low,3.5514054196304894,G3,constant_value,2.648852566565447,0.9815184317762554,0.1581149807678596,,,,-0.6201522776183314,South,0,
binary_1,Jodi,Ruiz,1913-05-21,,,,,,,label num lo 1,2.6077471261174345,,q_const_0,,0.3461817461254615,constant_value,q_const_0,Q4,3.125584712105743,0.9239000327237598,0.4861076908723891,0.9239000327237598,Tuesday,Rand Choice 2,-1.377190146941394,High,,G5,constant_value,5.0698171115808215,-1.377190146941394,0.794777271178807,-0.4552872687391595,,-0.6665348691244988,1.9674415220974388,,1,52829.823242620696
,Sarah,Wright,1999-05-14,+1-877-696-5706x52559,,64765 Brenda Canyon,Lauraborough,,73697.0,label num lo 1,-0.4542590496088543,,q_const_0,,4.120207949046406,constant_value,q_const_0,Q2,,-0.4463980032494711,0.971641348786175,-0.4463980032494711,,Rand Choice 2,-0.9458326583932422,Low,0.4182130636603354,G4,constant_value,-2.0855017380225416,-0.9458326583932422,,-0.2727205225756658,-2.480868436544665,,,,0,
binary_2,Ryan,,1938-04-02,690-315-3700x01205,matthew49@example.com,370 Warren Ridges Suite 083,Burgessstad,AZ,57532.0,label num lo 1,0.4154136900942488,,q_const_0,0.6869151870699893,,constant_value,q_const_0,Q3,,0.1019085294677704,0.8027386814210588,0.1019085294677704,Monday,,0.0848870885930819,High,4.129705506701853,G4,constant_value,2.976564157445428,0.0848870885930819,,0.3187348951224069,0.6115641615157624,,-1.1873205219289804,,1,
binary_2,John,Guzman,1910-02-23,774-705-5352x3924,,73084 Tyler Lodge Apt. 399,,,,,-2.1817468289165185,,q_const_0,0.3692899006877463,3.619326498278946,constant_value,q_const_0,Q1,,-0.8561067395854534,,-0.8561067395854534,Thursday,Rand Choice 2,1.931184223341144,,,G3,constant_value,0.38286585908461,1.931184223341144,,-0.6311375751399758,0.0686073975699549,-0.4207944675034058,1.5650160801304185,,0,
binary_1,Andrea,Bailey,1925-12-10,+1-834-908-8681,stephanie88@example.net,440 Vasquez Isle,New Ryan,,,label num lo 1,-1.6521233245133635,label num hi 12,q_const_0,0.4581042096980906,4.364431357243337,constant_value,q_const_0,Q2,0.297484463552454,-0.9875623056567524,1.6530125569016028,-0.9875623056567524,,Rand Choice 2,-0.814051355223798,Low,,G3,constant_value,-0.2490769180356435,-0.814051355223798,,1.186219500130498,-0.7520400872252211,0.679790828373465,-0.788694715927026,,0,
,Deborah,,1955-06-22,001-295-549-6501x1636,,,Lisachester,,,label num lo 1,3.1884622822839273,label num hi 4,q_const_0,,4.936349966121938,constant_value,q_const_0,Q4,,1.2390859357282038,-1.1208344922395297,1.2390859357282038,,Rand Choice 1,-1.0581452076855058,,,,constant_value,-3.6818392922012393,-1.0581452076855058,,1.124522611827557,0.5418145744707721,0.7546206699172266,0.2431933455822406,,1,
,Monique,Koch,1940-11-16,,john11@example.com,638 Thompson Alley Suite 605,West Cameron,,69398.0,label num lo 1,-3.4178711683587575,,q_const_0,,,constant_value,q_const_0,Q1,,-1.3825004275456174,-1.528604837762195,-1.3825004275456174,Thursday,Rand Choice 2,2.2995086961218822,Low,,G1,constant_value,-0.2997054728217405,2.2995086961218822,,-0.9432347035858338,0.6225922667712357,-1.165716334469772,1.0912597998102838,,0,50437.358039624625
,Joseph,,2013-02-27,4589276785,gail76@example.org,,East Rachel,DC,86413.0,label num lo 2,3.789067121371432,,q_const_0,,6.386009517443171,constant_value,q_const_0,Q4,,1.944044527229628,1.5734656610976216,1.944044527229628,Sunday,Rand Choice 2,2.018603478766064,High,,,constant_value,1.8930298973726911,2.018603478766064,,-0.6421363848563566,,-0.3708787927093847,0.9384319350790906,West,1,
,,Green,1929-07-02,+1-665-849-4618x959,tbell@example.net,025 Miller Court,Peterport,,,label num lo 2,0.9565431388558184,label num hi 12,q_const_0,,0.5247387212289991,constant_value,q_const_0,Q3,,0.2785208175355547,0.8917090413864659,0.2785208175355547,Tuesday,Rand Choice 1,-0.4664560783015947,,6.337510289146002,,constant_value,4.541917681242947,-0.4664560783015947,0.2449717220172984,-1.8577682910573463,,,,,0,
,Heidi,Mendoza,1996-06-29,,,37344 Becky Port,,,,label num lo 1,-2.3669694925071827,,q_const_0,0.070611436125518,2.460018889269647,constant_value,q_const_0,Q1,-1.4840157263927218,-0.7721300672997755,0.4137498507105571,-0.7721300672997755,Sunday,Rand Choice 2,3.166705228078432,,,G3,constant_value,-1.9078947387802037,3.166705228078432,0.073829527135967,-1.298040864264622,,,0.1247020373867732,,0,57717.8466172943
binary_2,Michael,Solomon,1949-10-01,922.692.1658x132,,9638 Christopher Square,East Steven,,,,0.2000695682769938,,q_const_0,0.9440817464324928,,constant_value,q_const_0,Q3,,-0.0128144005614581,4.977602017506769,-0.0128144005614581,Wednesday,Rand Choice 1,-0.0177957776381041,High,,G4,constant_value,1.739852516074773,-0.0177957776381041,0.6199641708465418,-1.7938243279245818,-0.0739699142545983,-1.8515146341042172,,South,1,
binary_1,Doris,Levine,1966-07-27,001-433-749-4055x6860,angelafranklin@example.net,,,,,label num lo 3,0.2815604113622467,label num hi 1,q_const_0,0.5526263991224872,2.6112945580697557,constant_value,q_const_0,Q3,3.843353579490053,-0.0606349102412403,-1.21353794313977,-0.0606349102412403,Monday,Rand Choice 1,-0.6401907603089994,High,,G4,constant_value,-0.3672400432130447,-0.6401907603089994,0.3746425591182519,0.5660306738545017,,,,,0,52300.10832553291
binary_2,Matthew,Elliott,1925-06-18,,,726 Michelle Square,,,,,3.285956865847143,,q_const_0,0.7037554362197281,2.464380337110057,constant_value,q_const_0,Q4,3.463271617554822,1.0852832689148575,-3.5253901413197233,1.0852832689148575,Friday,Rand Choice 1,-2.5028474689252995,,,G6,constant_value,5.985813156321758,-2.5028474689252995,,-0.8458593953445863,,-0.3635999981132237,,,1,48859.338261006546
binary_2,John,Hogan,1923-08-01,001-578-562-7835x5251,,5237 Harris Stravenue,Lake Robertmouth,,,label num lo 3,-3.5620111477316714,label num hi 9,q_const_0,,,constant_value,q_const_0,Q1,0.2678913002219576,-1.4783541348069398,0.9214336527838176,-1.4783541348069398,Saturday,Rand Choice 1,2.0926032438463285,Low,,G1,constant_value,-3.61624082691337,2.0926032438463285,0.0895882605422525,0.6615494402136688,,0.6208084566818285,-0.5250205497544169,,0,
,James,Carey,1920-05-30,,,915 Adkins Underpass Suite 249,East Laura,TN,,,-2.995840722019704,label num hi 4,q_const_0,,3.919918103073494,constant_value,q_const_0,Q1,,-1.6487431846039209,-5.428440325571504,-1.6487431846039209,Friday,Rand Choice 2,-1.058506662415183,,2.5692385491366245,G2,constant_value,-1.4125328186795425,-1.058506662415183,,0.1159961468925361,1.0903944022782688,0.1235682539443513,0.3411045841641178,East,0,
,Randy,,1923-08-15,(697)631-0545x251,yoneill@example.com,182 Karen Manors Apt. 108,Port Micheleport,,,label num lo 3,-1.0085095347732806,label num hi 1,q_const_0,0.3398282466188241,,constant_value,q_const_0,Q2,,-0.5143222759704336,0.2196243387736,-0.5143222759704336,,Rand Choice 2,0.437673217356617,,,G4,constant_value,-2.123002878565282,0.437673217356617,0.66315064108817,,1.4988985873909884,,,East,0,
binary_1,Jessica,Cain,,247-512-9191x6176,,168 Mcdonald Mountains Suite 222,South Stevenchester,MA,70371.0,,0.9045169785229086,label num hi 12,q_const_0,0.4960579160497542,2.404733945424077,constant_value,q_const_0,Q3,,0.360221097950542,0.2725039525096592,0.360221097950542,,Rand Choice 1,0.3017741973473172,High,,G4,constant_value,4.6713987280777385,0.3017741973473172,,1.2213874613511593,,,1.6098385948096312,,1,52937.41258815422
binary_2,Alexander,Mendez,1958-03-09,+1-802-980-8927x956,,2876 Mary Turnpike Apt. 302,East Wayne,MN,88225.0,,4.249001997374074,label num hi 5,q_const_0,,1.8577720012275984,constant_value,q_const_0,Q4,,1.9383879722964832,-0.2723004812381903,1.9383879722964832,,Rand Choice 2,0.4209967428473269,High,,G6,constant_value,3.139740044190612,0.4209967428473269,,-1.314029494862043,,,1.3602510459659622,,1,
,Deborah,,1929-06-16,+1-870-518-2810,yray@example.net,47797 Murphy Viaduct,Khanburgh,,,label num lo 3,1.962447304733548,,q_const_0,,4.746590999837537,constant_value,q_const_0,Q3,2.5623115384104223,0.8838455533174182,-0.3484258858349788,0.8838455533174182,,Rand Choice 2,0.5164605471124514,High,,G5,constant_value,0.91555870486646,0.5164605471124514,,0.1807215082992412,,0.0333792069740659,,,1,
,John,Norman,,,,350 Smith Ports,Anthonymouth,,,label num lo 3,-2.4896712229219213,label num hi 7,q_const_0,0.7077219136469838,4.24453376243048,constant_value,q_const_0,Q1,,-1.4068703035145278,0.5752779964208686,-1.4068703035145278,Saturday,Rand Choice 2,-1.0185312142426044,,,G2,constant_value,0.4974666194976629,-1.0185312142426044,0.2477670591090868,0.6232794618685512,-0.5632001200943344,,,,0,39531.529767105814
,Michele,Sellers,1917-08-27,,sallybruce@example.net,398 Jasmine Path Suite 658,South Susan,,,label num lo 3,2.8669331143537815,label num hi 9,q_const_0,0.7320143966716983,,constant_value,q_const_0,Q4,,0.7691215199319633,1.2417148641368112,0.7691215199319633,,Rand Choice 2,-3.376195427553341,High,,G6,constant_value,2.4245613939662127,-3.376195427553341,0.980683227001413,,-0.1645507366563829,,-0.0543595075071034,North,1,39042.28093688821
binary_2,,Wade,1915-01-14,794-368-3523x691,loganingram@example.net,9936 Jessica Course,Thomasborough,,,,-4.395536964060661,label num hi 10,q_const_0,,-1.618207684643505,constant_value,q_const_0,Q1,-4.2362125071794186,-2.349358730004683,-0.5335694553923871,-2.349358730004683,Wednesday,Rand Choice 2,-1.3993235499437282,,,G1,constant_value,-2.65990760331299,-1.3993235499437282,0.3430387288906334,2.746627575516699,-1.093311917801458,,-0.7005494906376238,,0,29853.57883178743
binary_2,James,,1932-12-04,,,,Whiteland,IA,,label num lo 1,2.5925629762130313,label num hi 10,q_const_0,,9.02753420579886,constant_value,q_const_0,Q4,4.254294054299564,0.8753983302741725,5.785856416522188,0.8753983302741725,Saturday,Rand Choice 1,-1.6773343787970685,High,,,constant_value,4.200638560814268,-1.6773343787970685,0.535592824672231,-0.3078347821888417,1.2933384387997904,,1.0629304244286724,,1,
,Anna,Schmidt,,3735714773,,43599 James Glens,Bauermouth,,,,1.083197705236904,,q_const_0,,8.074093331591236,constant_value,q_const_0,Q3,-2.6782004543994873,0.4335682353564188,-0.5871145272278713,0.4335682353564188,Wednesday,Rand Choice 1,0.2286550428824241,High,3.0801470772838755,G5,constant_value,-0.2194202716027381,0.2286550428824241,0.9176307406696136,0.8957517312860672,,1.201150609408267,1.1654116078240055,,1,
binary_1,Patricia,Blake,,,danielphillips@example.com,,,,,,3.2673649421950635,label num hi 8,q_const_0,,2.6933805813907137,constant_value,q_const_0,Q4,,1.6677503754218048,0.9632238354693576,1.6677503754218048,Friday,Rand Choice 1,1.7817163927762294,High,2.421215258898133,G6,constant_value,1.7123752506838856,1.7817163927762294,0.6677542760074694,1.4056697794371844,,1.4103024866531904,-0.7368263421913689,,1,56467.918114287844
binary_2,Nathan,,,,,,Kurtmouth,,,,-2.0918257397529225,label num hi 2,q_const_0,0.5569466186525764,0.8926939737887414,constant_value,q_const_0,Q2,,-0.9116519713218492,0.7323551389144562,-0.9116519713218492,Saturday,Rand Choice 2,1.2242701016789117,Low,,G3,constant_value,0.5653510875256337,1.2242701016789117,0.4535095815536592,0.0084965969799015,0.4008095611756658,,-0.4386163021213769,West,0,40284.989446354244
binary_1,Krista,Flores,,,,3625 Philip Falls,East William,,,,2.5020010917252007,label num hi 8,q_const_0,,-1.0947735053723644,constant_value,q_const_0,Q4,,1.0296428768619732,,1.0296428768619732,Tuesday,Rand Choice 1,-0.2528925393010984,High,,,constant_value,-0.7108041157134326,-0.2528925393010984,,-0.8709614790590181,,-1.1021813730795695,-1.4180519309629864,,0,
binary_1,Abigail,Smith,2002-12-28,(356)463-2370x43686,,,,,,label num lo 1,-1.9710317784533489,label num hi 2,q_const_0,,,constant_value,q_const_0,Q2,,-1.1656294628825068,-1.5560876706064286,-1.1656294628825068,,Rand Choice 1,-1.0253401324552434,Low,,G3,constant_value,-8.310330153159377,-1.0253401324552434,,1.875333323701386,,2.041339078729709,,West,0,
binary_1,,,1910-09-07,440-221-4863x2065,,714 Cole Stream Suite 563,Kennethside,,,,3.862136763273733,label num hi 10,q_const_0,,,constant_value,q_const_0,Q4,,1.5737135144740244,2.592040640238121,1.5737135144740244,Monday,Rand Choice 1,-0.9128022801866508,High,,G6,constant_value,5.045907727099524,-0.9128022801866508,,-0.1132479110401762,,0.5540411521557042,-2.9665096687222117,North,1,
binary_2,Justin,,1926-07-02,001-455-876-3676x831,elizabeth92@example.net,,Kimtown,CA,,,2.3829220340138764,,q_const_0,0.5903499662959081,-0.3917592174177389,constant_value,q_const_0,Q4,2.023558110373148,1.1811809723318265,-1.17649365313016,1.1811809723318265,Wednesday,Rand Choice 1,1.2484471605293153,High,3.3836168138322704,,constant_value,2.953887085063614,1.2484471605293153,0.8691197492047174,-0.8483649286548636,-0.623263573661903,-0.5895462767991386,1.214449402351785,South,1,39515.29641115325
,Manuel,Dawson,1961-07-22,295-683-4967x451,,769 Ian Creek,Bennettshire,,,,1.5926713103401513,label num hi 3,q_const_0,,4.233617776689152,constant_value,q_const_0,Q3,,0.555777598464134,0.6447176049801165,0.555777598464134,,Rand Choice 2,-0.6098566145963367,High,2.655935138421467,G5,constant_value,2.14514553567653,-0.6098566145963367,0.5528541020811479,-0.2464529716967811,,,-0.2835963253934783,,0,
binary_2,George,Blankenship,1979-05-27,,,,Jessicamouth,,,label num lo 3,0.9587877949249414,,q_const_0,0.4582596651962606,,constant_value,q_const_0,Q3,,-0.0001625365016728,,-0.0001625365016728,Tuesday,Rand Choice 2,-2.4939113793970513,High,,G4,constant_value,0.0660790749725547,-2.4939113793970513,0.5362562675301583,-0.2642172156545773,,0.1989376476826833,0.3435305601501963,,1,
binary_1,Sarah,,,,,,South Adam,MH,,,2.685126218590329,label num hi 8,q_const_0,,1.1978906000971197,constant_value,q_const_0,Q4,,1.04595911344865,1.3128729804410335,1.04595911344865,,Rand Choice 2,-0.7544054647204916,High,,G5,constant_value,-0.1385025183776631,-0.7544054647204916,0.5072700076934378,0.3735749147586619,-1.447737033114411,,-1.8948618926622471,North,1,32011.974863718515
binary_1,Michelle,,2018-10-28,,schneidertimothy@example.org,1398 Claudia Circles Apt. 016,Lake Jennifer,,,label num lo 3,-2.5553205230228544,label num hi 10,q_const_0,0.0866998977056345,2.8178993139089643,constant_value,q_const_0,Q1,,-1.0057879156263654,-2.2331183940795887,-1.0057879156263654,Thursday,Rand Choice 2,2.1106427757689454,Low,3.522445826398159,G2,constant_value,-3.549514788795685,2.1106427757689454,,-0.5833319788044423,,,-0.1210419419008694,North,0,44059.76819035867
binary_1,Pamela,,2008-03-17,869-697-2326x32644,,3488 Allen Divide,Wareton,WI,78497.0,label num lo 2,-2.3135270247711146,,q_const_0,0.1105904656183022,,constant_value,q_const_0,,,-1.304245442393254,-0.1962233198268144,-1.304245442393254,,Rand Choice 1,-0.8708648146899605,,,G3,constant_value,-0.1762611971153863,-0.8708648146899605,,0.9469843393588852,-0.1368744356859367,,-0.8419064221312197,,0,
,Regina,Bradley,,+1-889-732-0852x65761,erobbins@example.net,4210 Russell Extensions Suite 326,West John,SD,,label num lo 1,3.006867277325964,label num hi 2,q_const_0,,-0.4694551750411251,constant_value,q_const_0,Q4,,1.2492900789642305,-0.0172722816415114,1.2492900789642305,Friday,Rand Choice 2,-0.3695947939124389,High,,G6,constant_value,0.3172148641494572,-0.3695947939124389,,0.1939304001808484,-0.3061800374595461,,1.2296678108207773,,1,
,,Simmons,1948-03-05,(866)545-3665x928,rickygraves@example.org,101 Michele Knoll,Nancyfurt,,50015.0,label num lo 1,1.332483282362121,label num hi 12,q_const_0,,3.0023694463604085,constant_value,q_const_0,Q3,0.6310605467132585,0.5923963007810358,,0.5923963007810358,Wednesday,Rand Choice 2,0.5361339931693785,High,,G5,constant_value,2.0919765530727212,0.5361339931693785,0.5093634006919946,0.2018709441243653,-0.3796543849004307,,,,1,
binary_2,Brandon,Guerra,1954-02-23,001-299-981-5364x99007,,,Rileyside,VT,,label num lo 3,-2.0532948628413386,,q_const_0,0.5746547986538487,1.8930487940389704,constant_value,q_const_0,Q2,,-0.9805954084512356,-0.0197608986159393,-0.9805954084512356,Thursday,Rand Choice 1,0.5941732545005254,Low,3.2407122630222283,G3,constant_value,0.5250490021894848,0.5941732545005254,0.2909907798527336,-0.414193949505534,-0.266265583696656,,,South,0,50003.26504028064
binary_2,Jeffrey,,1946-07-05,,,1216 Clark Turnpike Suite 516,Grahamberg,,52054.0,label num lo 1,-3.1509779579971453,label num hi 9,q_const_0,0.3329383613934171,-1.023234971367454,constant_value,q_const_0,Q1,,-1.7319735281935862,1.5790993496643848,-1.7319735281935862,,Rand Choice 2,-1.136700478297434,Low,,G2,constant_value,-3.8624335634901983,-1.136700478297434,,-1.1645726217258865,0.3435464423200196,,-0.4507190969269412,North,0,58847.71499256731
,Jennifer,Larsen,2008-09-18,,,,Port Jeffrey,,,label num lo 3,2.178364985925631,label num hi 6,q_const_0,,,constant_value,q_const_0,Q3,,0.8433695093624853,0.1837934826717082,0.8433695093624853,,Rand Choice 2,-0.5076584767190596,High,,G5,constant_value,-1.333513215033592,-0.5076584767190596,0.7014926170283533,-0.7021028784089937,-0.3000548483923981,-0.5294294259673615,0.2694098167934186,South,0,
,Tyler,Walton,1911-05-17,,,21456 Alexandra Route Apt. 463,Petersonfurt,,81004.0,label num lo 3,-2.058012631798978,label num hi 7,q_const_0,0.0169577594480784,0.0260495087172802,constant_value,q_const_0,Q2,,-0.9914380184957664,-2.5819419686323135,-0.9914380184957664,Tuesday,Rand Choice 2,0.5315543850778754,Low,3.327083002240964,G3,constant_value,-6.5270393126291735,0.5315543850778754,,0.0390172614704947,,0.0416513665888547,0.5437766200769609,,0,
,,,1960-08-08,,,72159 Carol Trail Apt. 637,East Beverly,,54273.0,label num lo 2,1.808124816986933,label num hi 8,q_const_0,0.1702167376717776,,constant_value,q_const_0,Q3,0.8436539822509586,0.6652872140761069,-0.0994658927820606,0.6652872140761069,Thursday,Rand Choice 2,-0.5453293345176393,High,1.981725753987006,G5,constant_value,-2.8626433817512487,-0.5453293345176393,,,,,,,1,
binary_2,David,Meadows,1992-04-08,,,9744 Day Ways,Terryville,,,label num lo 2,-2.174956664664547,label num hi 3,q_const_0,0.2410012513780239,0.2424971978470698,constant_value,q_const_0,Q2,-6.582520494952087,-1.0889046880021924,,-1.0889046880021924,Thursday,Rand Choice 2,0.2209161356302624,Low,,G3,constant_value,-3.712930321036918,0.2209161356302624,0.1260798267225272,0.5512261913693138,,,0.5891706152676629,South,0,62061.36287505357
